"sim_id","stock_id","dyn","id","ed","maxf","nyr","effsd","iter","stock","true","cmsy","mscmsy","cmsy_diff","mscmsy_diff"
"deterministic-unfished-two-way-past_fmsy-0-5","deterministic-unfished-two-way-past_fmsy-0-5-billfish","deterministic","unfished","two-way","past_fmsy",50,0,5,"billfish",1.3995527226742,1.32634990794548,1.14719553152134,-5.23044352261641,-18.0312743538995
"deterministic-unfished-two-way-past_fmsy-0-5","deterministic-unfished-two-way-past_fmsy-0-5-shark","deterministic","unfished","two-way","past_fmsy",50,0,5,"shark",1.19053821959282,0.698493706756827,0.744028808905514,-41.3295856225663,-37.5048363285654
"deterministic-unfished-two-way-past_fmsy-0-6","deterministic-unfished-two-way-past_fmsy-0-6-tuna","deterministic","unfished","two-way","past_fmsy",50,0,6,"tuna",1.39316598307045,1.35219541554369,1.21522782768402,-2.9408245696943,-12.7722150518104
"deterministic-unfished-two-way-past_fmsy-0-6","deterministic-unfished-two-way-past_fmsy-0-6-billfish","deterministic","unfished","two-way","past_fmsy",50,0,6,"billfish",1.3995527226742,1.32634990794548,1.14719553152134,-5.23044352261641,-18.0312743538995
"deterministic-unfished-two-way-past_fmsy-0-6","deterministic-unfished-two-way-past_fmsy-0-6-shark","deterministic","unfished","two-way","past_fmsy",50,0,6,"shark",1.19053821959282,0.698493706756827,0.744028808905514,-41.3295856225663,-37.5048363285654
"deterministic-unfished-two-way-past_fmsy-0-7","deterministic-unfished-two-way-past_fmsy-0-7-tuna","deterministic","unfished","two-way","past_fmsy",50,0,7,"tuna",1.39316598307045,1.35219541554369,1.21522782768402,-2.9408245696943,-12.7722150518104
"deterministic-unfished-two-way-past_fmsy-0-7","deterministic-unfished-two-way-past_fmsy-0-7-billfish","deterministic","unfished","two-way","past_fmsy",50,0,7,"billfish",1.3995527226742,1.32634990794548,1.14719553152134,-5.23044352261641,-18.0312743538995
"deterministic-unfished-two-way-past_fmsy-0-7","deterministic-unfished-two-way-past_fmsy-0-7-shark","deterministic","unfished","two-way","past_fmsy",50,0,7,"shark",1.19053821959282,0.698493706756827,0.744028808905514,-41.3295856225663,-37.5048363285654
"deterministic-unfished-two-way-past_fmsy-0-8","deterministic-unfished-two-way-past_fmsy-0-8-tuna","deterministic","unfished","two-way","past_fmsy",50,0,8,"tuna",1.39316598307045,1.35219541554369,1.21522782768402,-2.9408245696943,-12.7722150518104
"deterministic-unfished-two-way-past_fmsy-0-8","deterministic-unfished-two-way-past_fmsy-0-8-billfish","deterministic","unfished","two-way","past_fmsy",50,0,8,"billfish",1.3995527226742,1.32634990794548,1.14719553152134,-5.23044352261641,-18.0312743538995
"deterministic-unfished-two-way-past_fmsy-0-8","deterministic-unfished-two-way-past_fmsy-0-8-shark","deterministic","unfished","two-way","past_fmsy",50,0,8,"shark",1.19053821959282,0.698493706756827,0.744028808905514,-41.3295856225663,-37.5048363285654
"deterministic-unfished-two-way-past_fmsy-0-9","deterministic-unfished-two-way-past_fmsy-0-9-tuna","deterministic","unfished","two-way","past_fmsy",50,0,9,"tuna",1.39316598307045,1.35219541554369,1.21522782768402,-2.9408245696943,-12.7722150518104
"deterministic-unfished-two-way-past_fmsy-0-9","deterministic-unfished-two-way-past_fmsy-0-9-billfish","deterministic","unfished","two-way","past_fmsy",50,0,9,"billfish",1.3995527226742,1.32634990794548,1.14719553152134,-5.23044352261641,-18.0312743538995
"deterministic-unfished-two-way-past_fmsy-0-9","deterministic-unfished-two-way-past_fmsy-0-9-shark","deterministic","unfished","two-way","past_fmsy",50,0,9,"shark",1.19053821959282,0.698493706756827,0.744028808905514,-41.3295856225663,-37.5048363285654
"deterministic-unfished-two-way-past_fmsy-0-10","deterministic-unfished-two-way-past_fmsy-0-10-tuna","deterministic","unfished","two-way","past_fmsy",50,0,10,"tuna",1.39316598307045,1.35219541554369,1.21522782768402,-2.9408245696943,-12.7722150518104
"deterministic-unfished-two-way-past_fmsy-0-10","deterministic-unfished-two-way-past_fmsy-0-10-billfish","deterministic","unfished","two-way","past_fmsy",50,0,10,"billfish",1.3995527226742,1.32634990794548,1.14719553152134,-5.23044352261641,-18.0312743538995
"deterministic-unfished-two-way-past_fmsy-0-10","deterministic-unfished-two-way-past_fmsy-0-10-shark","deterministic","unfished","two-way","past_fmsy",50,0,10,"shark",1.19053821959282,0.698493706756827,0.744028808905514,-41.3295856225663,-37.5048363285654
"deterministic-unfished-two-way-past_fmsy-0.1-1","deterministic-unfished-two-way-past_fmsy-0.1-1-tuna","deterministic","unfished","two-way","past_fmsy",50,0.1,1,"tuna",1.38193158309276,1.35131680178138,0.640044720544677,-2.21536157693616,-53.6847751093249
"deterministic-unfished-two-way-past_fmsy-0.1-1","deterministic-unfished-two-way-past_fmsy-0.1-1-billfish","deterministic","unfished","two-way","past_fmsy",50,0.1,1,"billfish",1.4956750330601,0.710631785142072,0.479688524576589,-52.4875544864752,-67.928292311254
"deterministic-unfished-two-way-past_fmsy-0.1-1","deterministic-unfished-two-way-past_fmsy-0.1-1-shark","deterministic","unfished","two-way","past_fmsy",50,0.1,1,"shark",1.24764451226701,0.676693098088897,0.391586155988965,-45.7623472523174,-68.6139639826218
"deterministic-unfished-two-way-past_fmsy-0.1-2","deterministic-unfished-two-way-past_fmsy-0.1-2-tuna","deterministic","unfished","two-way","past_fmsy",50,0.1,2,"tuna",1.40779798434191,1.35131680178138,0.640044720544677,-4.01202325821861,-54.5357552956098
"deterministic-unfished-two-way-past_fmsy-0.1-2","deterministic-unfished-two-way-past_fmsy-0.1-2-billfish","deterministic","unfished","two-way","past_fmsy",50,0.1,2,"billfish",1.54812397968441,0.710631785142072,0.479688524576589,-54.0972302950223,-69.0148508212906
"deterministic-unfished-two-way-past_fmsy-0.1-2","deterministic-unfished-two-way-past_fmsy-0.1-2-shark","deterministic","unfished","two-way","past_fmsy",50,0.1,2,"shark",1.19295478268706,0.676693098088897,0.391586155988965,-43.275880367847,-67.1751049015503
"deterministic-unfished-two-way-past_fmsy-0.1-3","deterministic-unfished-two-way-past_fmsy-0.1-3-tuna","deterministic","unfished","two-way","past_fmsy",50,0.1,3,"tuna",1.26069006500583,1.35131680178138,0.640044720544677,7.18866113814646,-49.2306048638752
"deterministic-unfished-two-way-past_fmsy-0.1-3","deterministic-unfished-two-way-past_fmsy-0.1-3-billfish","deterministic","unfished","two-way","past_fmsy",50,0.1,3,"billfish",1.2527663095408,0.710631785142072,0.479688524576589,-43.2749923325642,-61.7096563881561
"deterministic-unfished-two-way-past_fmsy-0.1-3","deterministic-unfished-two-way-past_fmsy-0.1-3-shark","deterministic","unfished","two-way","past_fmsy",50,0.1,3,"shark",1.16243072112893,0.676693098088897,0.391586155988965,-41.786371799284,-66.3131618193414
"deterministic-unfished-two-way-past_fmsy-0.1-4","deterministic-unfished-two-way-past_fmsy-0.1-4-tuna","deterministic","unfished","two-way","past_fmsy",50,0.1,4,"tuna",1.45802298701573,1.35131680178138,0.640044720544677,-7.31855301216859,-56.1018772512827
"deterministic-unfished-two-way-past_fmsy-0.1-4","deterministic-unfished-two-way-past_fmsy-0.1-4-billfish","deterministic","unfished","two-way","past_fmsy",50,0.1,4,"billfish",1.42959047939962,0.710631785142072,0.479688524576589,-50.2912340714166,-66.4457387280558
"deterministic-unfished-two-way-past_fmsy-0.1-4","deterministic-unfished-two-way-past_fmsy-0.1-4-shark","deterministic","unfished","two-way","past_fmsy",50,0.1,4,"shark",1.26934888173875,0.676693098088897,0.391586155988965,-46.6897471747905,-69.1506281982483
"deterministic-unfished-two-way-past_fmsy-0.1-5","deterministic-unfished-two-way-past_fmsy-0.1-5-tuna","deterministic","unfished","two-way","past_fmsy",50,0.1,5,"tuna",1.46586684375798,1.35131680178138,0.640044720544677,-7.81449164120084,-56.3367762037769
"deterministic-unfished-two-way-past_fmsy-0.1-5","deterministic-unfished-two-way-past_fmsy-0.1-5-billfish","deterministic","unfished","two-way","past_fmsy",50,0.1,5,"billfish",1.22202097515496,0.710631785142072,0.479688524576589,-41.8478242526106,-60.7462936946919
"deterministic-unfished-two-way-past_fmsy-0.1-5","deterministic-unfished-two-way-past_fmsy-0.1-5-shark","deterministic","unfished","two-way","past_fmsy",50,0.1,5,"shark",1.21593504928425,0.676693098088897,0.391586155988965,-44.347923971167,-67.7954709653719
"deterministic-unfished-two-way-past_fmsy-0.1-6","deterministic-unfished-two-way-past_fmsy-0.1-6-tuna","deterministic","unfished","two-way","past_fmsy",50,0.1,6,"tuna",1.46936393694387,1.35131680178138,0.640044720544677,-8.033893591265,-56.4406948848965
"deterministic-unfished-two-way-past_fmsy-0.1-6","deterministic-unfished-two-way-past_fmsy-0.1-6-billfish","deterministic","unfished","two-way","past_fmsy",50,0.1,6,"billfish",1.43102878085609,0.710631785142072,0.479688524576589,-50.3411954638015,-66.4794635164765
"deterministic-unfished-two-way-past_fmsy-0.1-6","deterministic-unfished-two-way-past_fmsy-0.1-6-shark","deterministic","unfished","two-way","past_fmsy",50,0.1,6,"shark",1.18144759001454,0.676693098088897,0.391586155988965,-42.7233925729562,-66.8553933920889
